21471,渾,hûn,,水
21472,湘,siong,,水
21473,湧,ióng,文,水
21474,湯,thong,文,水
21475,溉,kài,,水
21476,滋,tsu,,水
21477,焦,tsiau,,火
21478,焰,iām,,火
21479,焱,iānn,,火
21480,然,jiân/liân,,火
21481,犀,sai,白,牛
21482,犀,se,文,牛
21483,猩,sing,,犬
21484,猫,bâ,替,犬
21485,猶,iû,,犬
21486,琢,tok,,玉
21487,琦,kî,,玉
21488,琪,kî,,玉
21489,琳,lîm,,玉
21490,琵,pî,,玉
21491,琶,pâ,文,玉
21492,琶,pê,白,玉
21493,甥,sing,,生
21494,番,han,,田
21495,痘,tāu,白,疒
21496,痘,tōo,文,疒
21497,痛,thàng,白,疒
21498,痛,thòng,文,疒
21499,痞,phí,,疒
21500,痟,siau,替,疒
21501,痡,pôo,替,疒
21502,痢,lī,,疒
21503,登,ting,,癶
21504,發,hua̍t,替,癶
21505,皓,hō,,白
21506,皓,hōo,,白
21507,盜,tō,,皿
21508,硝,siau,,石
21509,硞,khok,替,石
21510,硬,gīng,文,石
21511,稀,hi,,禾
21512,稈,kuáinn,,禾
21513,程,tîng,文,禾
21514,程,thiânn,白,禾
21515,程,thîng,文,禾
21516,窘,khún,,穴
21517,筐,khong,文,竹
21518,答,tah,白,竹
21519,答,tap,文,竹
21520,策,tshik,,竹
21521,粟,siok,文,米
21522,粧,tsong,文,米
21523,紫,tsí,,糸
21524,絞,káu,文,糸
21525,絡,lo̍h,替,糸
21526,絡,lo̍k,,糸
21527,絡,le,替,糸
21528,絢,sûn,,糸
21529,給,kip,,糸
21530,絪,in,替,糸
21531,絮,sù,,糸
21532,絳,kòng,,糸
21533,翔,siông,,羽
21534,肅,siok,,聿
21535,脽,tsui,替,肉
21536,脾,phî,,肉
21537,腋,i̍k,,肉
21538,腌,a,替,肉
21539,腎,siān,白,肉
21540,腑,hú,,肉
21541,腔,khiong,文,肉
21542,腔,tshiunn,替,肉
21543,腕,uán,文,肉
21544,腕,uánn,白,肉
21545,舒,soo,白,舌
21546,舒,su,文,舌
21547,舜,sùn,,舛
21548,莿,tshì,,艸
21549,菁,tshenn/tshinn,,艸
21550,菅,kuann,替,艸
21551,菊,kak,白,艸
21552,菖,tshiong,,艸
21553,菝,pua̍t,替,艸
21554,菝,pa̍t,替,艸
21555,菠,po,文,艸
21556,菠,pue/pe,白,艸
21557,菩,phôo,,艸
21558,華,hua,,艸
21559,華,huâ,,艸
21560,菱,lîng,,艸
21561,菲,hui,,艸
21562,菲,huí,,艸
21563,萄,tô,,艸
21564,萊,lâi,,艸
21565,萍,phîng,,艸
21566,萎,uí,,艸
21567,著,tio̍k,文,艸
21568,著,tù,,艸
21569,虛,hu,文,虍
21570,蛙,ua,,虫
21571,蛛,tu,,虫
21572,蛟,kau,,虫
21573,蛤,kap,,虫
21574,袱,ho̍k,,衣
21575,裂,lia̍t,文,衣
21576,視,sī,,見
21577,診,tsín,,言
21578,詐,tsà,,言
21579,詔,tsiàu,,言
21580,象,sióng,俗,豕
21581,象,siòng,俗,豕
21582,象,siōng,文,豕
21583,象,siūnn,替,豕
21584,貂,tiau,,豸
21585,貯,thú,文,貝
21586,貳,jī/lī,,貝
21587,貸,tāi,,貝
21588,貿,bōo,,貝
21589,賀,hō,,貝
21590,超,tshiau,文,走
21591,超,thiau,白,走
21592,跋,pua̍t,,足
21593,跌,tia̍t,,足
21594,跑,phâu,替,足
21595,距,kī/kū,,足
21596,軸,ti̍k,,車
21597,辜,koo,,辛
21598,逮,tāi,,辵
21599,週,tsiu,,辵
21600,逸,i̍t,,辵
21601,逸,i̍k,,辵
21602,逸,iat,,辵
21603,郵,iû,,邑
21604,鄉,hiong,文,邑
21605,鄉,hiunn,白,邑
21606,鈔,tshau,,金
21607,鈗,ńg,替,金
21608,鈞,kun,,金
21609,閒,hân,文,門
21610,間,kàn,文,門
21611,閔,bín,,門
21612,陽,iûnn,白,阜
21613,隆,liông,,阜
21614,隍,hông,,阜
21615,階,kai,,阜
21616,雅,ngá,文,隹
21617,雅,ngé,白,隹
21618,雇,kòo,,隹
21619,雯,bûn,,雨
21620,頇,han,,頁
21621,須,su,,頁
21622,飯,huān,文,食
21623,黃,hông,文,黃
21624,黑,hik,,黑
21625,黹,tsí,,黹
21626,亂,lān,白,乙
21627,傲,ngōo,,人
21628,傳,tuān,,人
21629,傾,khing,,人
21630,僆,nuā,替,人
21631,勤,khîn/khûn,,力
21632,嗙,pòng,替,口
21633,嗚,oo,,口
21634,嗝,keh,替,口
21635,嗣,sû,俗,口
21636,嗣,sū,,口
21637,嗤,tshi,替,口
21638,嗦,so,,口
21639,嗲,te,替,口
21640,嗲,teh,替,口
21641,園,uân,文,囗
21642,圓,uân,文,囗
21643,塑,sok,,土
21644,塗,tôo,文,土
21645,塘,tn̂g,白,土
21646,塘,tông,文,土
21647,塞,sài,,土
21648,奧,ò,,大
21649,媳,sik,,女
21650,媽,ma,,女
21651,媽,mah,替,女
21652,嫁,kà,文,女
21653,嵯,tshu,,山
21654,廉,liâm,,广
21655,微,bî,,彳
21656,微,bui,替,彳
21657,愍,bián,,心
21658,愚,gû,,心
21659,愧,khuì,,心
21660,慄,la̍k,替,心
21661,慄,lik,,心
21662,慈,tsû,,心
21663,慌,hong,,心
21664,慍,ùn,,心
21665,慎,sīn,,心
21666,搏,phok,,手
21667,搖,iâu,文,手
21668,搬,puan,文,手
21669,搭,tap,文,手
21670,搶,tshióng,文,手
21671,斟,tsim,,斗
21672,暇,hā,,日
21673,暈,ūn,,日
21674,暉,hui,,日
21675,暖,luán,,日
21676,會,kuè,,曰
21677,棰,tshuê/tshê,,木
21678,楊,tshiûnn,白,木
21679,楊,iông,文,木
21680,楊,iûnn,白,木
21681,楓,hong,文,木
21682,楚,tshó,,木
21683,楝,liān,文,木
21684,楝,līng,白,木
21685,楣,bâi,,木
21686,楬,at,,木
21687,極,ki̍k,,木
21688,楷,khái,,木
21689,楹,ênn,白,木
21690,楹,îng,文,木
21691,概,kài,,木
21692,概,khài,,木
21693,榆,jiû/liû,,木
21694,榔,lông,文,木
21695,榔,nn̂g,白,木
21696,歆,him,,欠
21697,殿,tiān,,殳
21698,毽,kiàn,,毛
21699,源,guân,,水
21700,溫,un,,水
21701,溯,sòo,,水
21702,溶,iông,文,水
21703,溺,li̍k,,水
21704,滂,phōng,替,水
21705,滄,tshong,,水
21706,滇,tian,,水
21707,滓,tsáinn,,水
21708,滓,lái,替,水
21709,煉,liān,,火
21710,煌,hông,,火
21711,煞,sat,文,火
21712,煤,muê,,火
21713,煥,huàn,,火
21714,煬,iāng,,火
21715,煬,iông,,火
21716,牒,tia̍p,,片
21717,猾,ku̍t,,犬
21718,瑋,uí,,玉
21719,瑕,hâ,,玉
21720,瑙,ló,,玉
21721,瑚,ôo,,玉
21722,瑛,ing,,玉
21723,瑜,û,,玉
21724,瑜,jû/lû,,玉
21725,瑞,suī,,玉
21726,瑟,sit,,玉
21727,瑟,sik,,玉
21728,瑯,long,替,玉
21729,當,tang,白,田
21730,當,tàng,白,田
21731,當,tong,文,田
21732,當,tòng,文,田
21733,痱,puì,,疒
21734,痴,tshi,,疒
21735,痹,pì,,疒
21736,痺,pì,,疒
21737,盞,tsán,文,皿
21738,盟,bîng,,皿
21739,睚,kâinn,替,目
21740,睛,tsing,,目
21741,督,tok,,目
21742,睦,bo̍k,,目
21743,睫,tsiah,,目
21744,睭,tsiu,替,目
21745,睹,tóo,,目
21746,硼,phîng,,石
21747,碇,tīng,文,石
21748,碌,lo̍k,文,石
21749,碓,tuì,,石
21750,碖,lún,替,石
21751,碡,ta̍k,,石
21752,碰,phòng,,石
21753,祺,kî,,示
21754,祿,lo̍k,,示
21755,禽,khîm,,禸
21756,稚,tī,,禾
21757,稜,lîng ,,禾 
21758,稠,tiû,,禾
21759,窞,thām,替,穴
21760,窣,su̍t,,穴
21761,筠,ûn,,竹
21762,筧,kián,文,竹
21763,粱,liâng,,米
21764,綁,páng,,糸
21765,罪,tsē,白,网
21766,置,tì,,网
21767,署,sú,文,网
21768,署,sū,白,网
21770,羨,siān,,羊
21771,聖,sìng,文,耳
21772,肆,sù,,聿
21773,腥,tshenn/tshinn,,肉
21774,腦,ló,文,肉
21775,腩,lám,替,肉
21776,腮,tshi,替,肉
21777,腰,iau,文,肉
21778,腱,kiàn,白,肉
21779,腱,kiān,文,肉
21780,腳,kioh,白,肉
21781,腳,kiok,文,肉
21782,腸,tshiân,俗,肉
21783,腸,tshiâng,文,肉
21784,腸,tiông,文,肉
21785,腹,hok,文,肉
21786,舅,kiū,文,臼
21787,艇,thíng,,舟
21788,萵,ue/e,替,艸
21789,落,la̍uh,替,艸
21790,葉,ia̍p,,艸
21791,葛,kat,文,艸
21792,葛,kuah,白,艸
21793,葡,phû,,艸
21794,董,táng,白,艸
21795,董,tóng,文,艸
21796,葫,hôo,,艸
21798,葵,kuî,,艸
21799,葵,khuê,替,艸
21800,號,lō,替,虍
21801,蛻,thuì,,虫
21802,蛾,ia̍h,替,
21803,蜀,sio̍k,,虫
21804,蜂,hong,文,虫
21805,蜅,poo,替,虫
21806,蜈,giâ,替,虫
21807,蜈,gôo,,虫
21808,蜈,ngôo,,虫
21809,蜍,tsî,,虫
21810,衙,gê,,行
21811,裌,kiap,,衣
21812,裏,lí,,衣
21813,裔,è,,衣
21814,裔,ì,,衣
21815,裕,jū/lū,,衣
21816,裟,se,,衣
21817,解,ké,白,角
21818,詢,sûn,,言
21819,詣,gē,,言
21820,詬,kāu,替,言
21821,詭,khuí,文,言
21822,詭,kuí,白,言
21823,詮,tshuan,,言
21824,詰,khiat,,言
21825,詳,siông,,言
21826,詹,tsiam,,言
21827,誇,khua,,言
21828,誠,sîng,文,言
21829,貉,hô,,豸
21830,賂,lōo,,貝
21831,賄,hué,,貝
21832,資,tsu,,貝
21833,賈,ká,,貝
21834,賈,kóo,,貝
21835,賊,tsa̍t,白,貝
21836,賊,tsi̍k,文,貝
21837,跡,tsik,文,足
21838,較,kà,白,車
21839,較,kàu,文,車
21840,辟,phik,,辛
21841,遁,tūn,,辵
21842,遂,suī,,辵
21843,運,īn,白,辵
21844,遍,phiàn,白,辵
21845,過,kòo,文,辵
21846,過,kuà,白,辵
21847,過,koh,,辵
21848,達,ta̍t,,辵
21849,違,uî,,辵
21850,酬,siû,,酉
21851,鈸,pua̍h,白,金
21852,鈸,pua̍t,文,金
21853,鉈,tô,,金
21854,鉗,khiâm,文,金
21855,隔,kik,文,阜
21856,隘,ài,,阜
21857,雉,thī,,隹
21858,零,lân,白,雨
21859,零,lîng,文,雨
21860,靖,tsīng,,青
21861,靶,pé,,革
21862,預,ī/ū,白,頁
21863,預,ū,文,頁
21864,頑,guân,,頁
21865,頒,pan,,頁
21866,頓,tùn,文,頁
21867,飽,páu,文,食
21868,飾,sik,,食
21869,馳,tî,,馬
21870,馴,sûn,,馬
21871,鳩,khiu,,鳥
21872,鼎,tíng,文,鼎
21873,鼠,tshú,文,鼠
21874,僑,kiâu,,人
21875,僕,po̍k,,人
21876,僚,liâu,,人
21877,僧,sing,,人
21878,僧,tsing,,人
21879,僭,tsiàm,,人
21880,厭,iàn,替,厂
21881,嗹,liân,替,口
21882,嘈,tsō,替,口
21883,嘈,tsha̍uh,替,口
21884,嘉,ka,,口
21885,嘐,hau,替,口
21886,嘓,go̍k,替,口
21887,嘓,ko̍k,替,口
21888,嘔,óo,文,口
21889,嘛,mà,替,口
21890,嘟,tū,替,口
21891,塵,tîn,,土
21892,塾,sio̍k,,土
21893,墓,bōo,,土
21894,夥,hué/hé,,夕
21895,嫖,phiâu,,女
21896,嫡,tik,,女
21897,嫦,siông,,女
21898,孵,hu,,子
21899,寞,bo̍k,,宀
21900,察,tshat,,宀
21901,寢,tshím,,宀
21902,寢,khím,俗,宀
21903,寥,liâu,,宀
21904,寧,lîng,,宀
21905,屢,lí,,尸
21906,嶄,tsám,,山
21907,幣,pè,,巾
21908,廖,liāu,,广
21909,弊,pè,,廾
21910,弊,piah,俗,廾
21911,彰,tsiong,,彡
21912,徹,thiat,,彳
21913,態,thài,,心
21914,態,thāi,,心
21915,慣,kuàn,,心
21916,慳,kian,,心
21917,慷,khóng,,心
21918,截,tsia̍t,,戈
21919,摘,tik,文,手
21920,摸,moo,替,手
21921,撤,thiat,,手
21922,暨,kì,,日
21923,榕,iông,文,木
21924,榛,tsin,,木
21925,榜,póng,文,木
21926,榜,pńg,白,木
21927,榨,tsà,,木
21928,榮,îng,,木
21929,榴,liû,,木
21930,榻,thah,白,木
21931,榻,thap,文,木
21932,構,kòo,,木
21933,槐,huâi,,木
21934,槔,oo,替,木
21935,歉,khiam,俗,欠
21936,歉,khiàm,,欠
21937,滬,hōo,,水
21938,滯,tī,,水
21939,滴,tik,文,水
21940,滸,hóo,,水
21941,漁,gû,文,水
21942,漁,hî/hû,白,水
21943,漂,phiàu,文,水
21944,漂,phiò,白,水
21945,漉,lok,,水
21946,漏,lōo,文,水
21947,漚,áu,替,水
21948,漠,bo̍k,,水
21949,漫,bān,,水
21950,漳,tsiang,,水
21951,漸,tsiām,,水
21952,澈,thiat,,水
21953,煽,siàn,,火
21954,熇,ho,替,火
21955,熏,hun,,火
21956,熔,iông,文,火
21957,爾,nī,替,爻
21958,爾,niā,替,爻
21959,犒,khò,,牛
21960,獄,ga̍k,白,犬
21961,獄,gi̍k,文,犬
21962,瑣,só,,玉
21963,瑪,bé,白,玉
21964,瑪,má,文,玉
21965,瑰,kuì,,玉
21966,瘋,hong,,疒
21967,瘍,iông,,疒
21968,監,kam,文,皿
21969,監,kàm,文,皿
21970,睡,tsuē,白,目
21971,睡,suī,文,目
21972,碟,tia̍p,文,石
21973,碟,ti̍h,白,石
21974,碧,phik,,石
21975,碩,sik,俗,石
21976,碩,si̍k,,石
21977,磁,tsû,,石
21978,禎,tsing,,示
21979,種,tsiòng,文,禾
21980,稱,tshing,,禾
21981,窩,o,,穴
21982,端,tuan,文,立
21983,端,tuann,白,立
21984,筵,iân,,竹
21985,箋,tsian,,竹
21986,箏,tsing,,竹
21987,箕,ki,,竹
21988,粹,tshuì,,米
21989,綜,tsong,,糸
21990,綠,lio̍k,文,糸
21991,綢,tiû,,糸
21992,維,î,,糸
21993,綰,kuānn,替,糸
21994,綱,kong,,糸
21995,綴,tuat,,糸
21996,綸,lûn,,糸
21997,綸,kuan,,糸
21998,綺,khí,,糸
21999,綽,tshiok,,糸
22000,綾,lîng,,糸
22001,綿,biân,文,糸
22002,緒,sū,,糸
22003,翠,tshuì,,羽
22004,聚,tsū,,耳
22005,聞,bûn,,耳
22006,肇,tiāu,,聿
22007,腐,hú,文,肉
22008,腐,hū,白,肉
22009,膀,phông,,肉
22010,膁,liám,,肉
22011,膈,keh,,肉
22012,膋,lâ,替,肉
22013,膏,kô,替,肉
22014,膏,koo,俗,肉
22015,臺,tâi,,至
22016,與,ú,文,臼
22017,蒙,bông,,艸
22018,蒲,pôo,,艸
22019,蒸,tsing,,艸
22020,蒼,tshong,,艸
22021,蒿,o,,艸
22022,蓄,thiok,文,艸
22023,蓉,iông,,艸
22024,蓑,sui,,艸
22025,蜘,ti,,虫
22026,蜞,khî,,虫
22027,蜢,meh,,虫
22028,蝕,sit,俗,虫
22029,裱,piáu,,衣
22030,裹,kó,,衣
22031,裼,theh,替,衣
22032,製,tsè,,衣
22033,褂,kuà,,衣
22034,誌,tsì,,言
22035,誓,sē,文,言
22036,誣,bû,,言
22037,誦,siōng,,言
22038,豪,hô,,豕
22039,貌,māu,,豸
22040,賑,tsín,,貝
22041,賓,pin,,貝
22042,趙,tiō,,走
22043,輓,buán,,車
22044,輔,hú,,車
22045,輔,phóo,俗,車
22046,輕,khing,文,車
22047,遙,iâu,,辵
22048,遜,sùn,,辵
22049,遞,tē,,辵
22050,遣,khián,,辵
22051,酷,khok,,酉
22052,酸,suan,文,酉
22053,銘,bîng,,金
22054,閩,bân,,門
22055,際,tsè,,阜
22056,障,tsiàng,,阜
22057,障,tsiong,俗,阜
22058,障,tsiòng,,阜
22059,需,su,,雨
22060,鞅,ióng,,革
22061,頗,phó,,頁
22062,颱,thai,,風
22063,餃,kiáu,,食
22064,餉,hiòng,,食
22065,馝,pih,替,香
22066,駁,poh,白,馬
22067,駁,pok,文,馬
22068,骰,tâu,,骨
22069,骱,kái,替,骨
22070,魁,khue,,鬼
22071,魠,thoh,,魚
22072,鳴,bîng,,鳥
22073,僵,khiong,,人
22074,價,kà,文,人
22075,僻,phiah,,人
22076,儀,gî,,人
22077,劇,ki̍k,,刀
22078,劈,phik,,刀
22079,劉,lâu,,刀
22080,厲,lē,文,厂
22081,厲,lī,白,厂
22082,嘩,huā,替,口
22083,嘮,lo,,口
22084,嘯,siàu,,口
22085,嘻,hi,,口
22086,噁,ònn,替,口
22087,噎,uh,替,口
22088,增,tsing,,土
22089,墨,bi̍k,文,黑
22090,墩,tun,,土
22091,墮,tuī,,土
22092,墳,hûn,文,土
22093,墳,phûn,白,土
22094,嬉,hi,,女
22095,寬,khuan,文,宀
22096,寬,khuann,白,宀
22097,履,lí,,尸
22098,幢,tông,替,巾
22099,廚,tôo,白,广
22100,廚,tû,文,广
22101,廣,kńg,白,广
22102,彈,tân,文,弓
22103,彈,tān,文,弓
22104,彈,thân,,弓
22105,影,íng,文,彡
22106,徵,tin,白,彳
22107,徵,ting,文,彳
22108,慕,bōo,,心
22109,慧,huī,,心
22110,慧,huē,,心
22111,慮,lī/lū,,心
22112,慰,uì,,心
22113,慶,khìng,,心
22114,慼,tshik,,心
22115,慾,io̍k,,心
22116,憐,liân,文,心
22117,憐,lîn,白,心
22118,憚,tān,,心
22119,憢,giâu,,心
22120,憤,hùn,,心
22121,憫,bín,,心
22122,戮,lio̍k,,戈
22123,摩,môo,,手
22124,摯,tsì,,手
22125,摹,bôo,,手
22126,摹,bōo,,手
22127,撒,sat,文,手
22128,撙,tsún,,手
22129,撥,puat,文,手
22130,撫,bú,俗,手
22131,撫,hú,,手
22132,撮,tsuat,,手
22133,撰,tsuān,,手
22134,敵,ti̍k,,攴
22135,敷,hu,,攴
22136,暮,bōo,,日
22137,暱,li̍t,,日
22138,暱,li̍k,,日
22139,暴,pō,文,日
22140,暴,pok,白,日
22141,暴,po̍k,白,日
22142,槤,liân,,木
22143,樂,ngāu,,木
22144,樑,liông,文,木
22145,樑,niû,白,木
22146,標,phiau,文,木
22147,樞,tshu,,木
22148,樟,tsiong,文,木
22149,樣,iōng,文,木
22150,歎,thàn,,欠
22151,歐,au,白,欠
22152,歐,io,文,欠
22153,毅,gē,,殳
22154,毅,gī,,殳
22155,毿,sàm,替,毛
22156,漿,tsiong,文,水
22157,潑,phuat,文,水
22158,潔,kiat,,水
22159,潘,phuan,文,水
22160,潘,phuann,白,水
22161,潛,tsiâm,,水
22162,潦,ló,,水
22163,潮,tiâu,,水
22164,潮,tiau,俗,水
22165,潺,tshan,,水
22166,澄,tîng,,水
22167,澎,phênn,,水
22168,熟,sio̍k,文,火
22169,熥,thang,,火
22170,獠,liâu,,犬
22171,瑩,îng,,玉
22172,璃,lê,,玉
22173,璃,lî,,玉
22174,璇,suān,替,玉
22175,瘟,un,,疒
22176,瘡,tshong,文,疒
22177,瘦,sóo,,疒
22178,盤,puân,文,皿
22179,盤,phuân,文,皿
22180,瞌,ka,替,目
22181,確,khak,,石
22182,確,khia̍k,替,石
22183,碼,bé,白,石
22184,碼,má,文,石
22185,碾,lián,替,石
22186,磊,luí,,石
22187,磋,tsho,,石
22188,稷,tsik,,禾
22189,稻,tō,,禾
22190,穀,kok,,禾
22191,箠,suî,文,竹
22192,箭,tsiàn,文,竹
22193,箱,siong,文,竹
22194,箴,tsim,,竹
22195,範,huān,文,竹
22196,範,pān,白,竹
22197,篇,phian,文,竹
22198,糊,hôo,文,米
22199,糍,tsî,,米
22200,緝,tsi̍p,白,糸
22201,緝,tship,文,糸
22202,緞,tuān,,糸
22203,締,tè,,糸
22204,編,pinn,白,糸
22205,緯,uī,,糸
22206,緻,tì,,糸
22207,緻,tī,,糸
22208,羯,kiat,,羊
22209,翩,phian,,羽
22210,膝,tshik,,肉
22211,膝,sit,,肉
22212,蓪,thong,,艸
22213,蓬,hông,,艸
22214,蓬,pōng,替,艸
22215,蓮,lián,替,艸
22216,蓮,liân,,艸
22217,蔑,bia̍t,,艸
22218,蔓,bān,,艸
22219,蔓,muā,替,艸
22220,蔚,uì,,艸
22221,蔡,tshuà,,艸
22222,蔬,se,白,艸
22223,蔬,soo,文,艸
22224,蔽,pè,,艸
22225,蝒,bīn,替,虫
22226,蝛,bui,替,虫
22227,蝴,hôo,文,虫
22228,蝴,ôo,白,虫
22229,蝶,ia̍h,白,虫
22230,蝶,tia̍p,文,虫
22231,衛,uē,,行
22232,衝,tshóng,替,行
22233,複,ho̍k,,衣
22234,褙,pè,,衣
22235,誕,tàn,,言
22236,誕,tān,,言
22237,誰,suî,文,言
22238,課,khuè,白,言
22239,誹,huí,,言
22240,誼,gî,,言
22241,誼,gī,,言
22242,調,tiau,,言
22243,調,tiàu,,言
22244,諍,tsìng,文,言
22245,諒,liōng,,言
22246,諸,tsu,,言
22247,豍,pi,替,豆
22248,豎,sū,,豆
22249,賦,hù,,貝
22250,趣,tshù,,走
22251,踏,ta̍p,文,足
22252,踐,tsiān,,足
22253,踔,tshi̍k,,足
22254,踢,thik,文,足
22255,踩,tshái,,足
22256,輛,lióng,文,車
22257,輛,liōng,白,車
22258,輝,hui,,車
22259,輪,lin,替,車
22260,遨,ngôo,,辵
22261,適,sik,,辵
22262,遭,tso,,辵
22263,鄧,tīng,,邑
22264,鄭,tēnn,白,邑
22265,鄭,tīng,文,邑
22266,醇,sûn,,酉
22267,銲,huānn,,金
22268,銳,juē/luē,,金
22269,鋁,lú,,金
22270,鋁,lū,,金
22271,鋒,hong,,金
22272,鋤,tî/tû,,金
22273,閬,lòng,,門
22274,閱,ia̍t,白,門
22275,霆,tîng,,雨
22276,震,tsìn,,雨
22277,鞋,hâi,文,革
22278,鞍,an,文,革
22279,鞏,kióng,,革
22280,頡,khiat,,頁
22281,頦,hâi,文,頁
22282,頦,huâi,白,頁
22283,餘,û,文,食
22284,駐,tsù,,馬
22285,駕,kà,,馬
22286,駛,sú,文,馬
22287,駝,tô,,馬
22288,髮,huat,,髟
22289,魩,but,替,魚
22290,魬,puánn,替,魚
22291,魯,luh,替,魚
22292,魴,hang,,魚
22293,鴆,thim,,鳥
22294,鴉,a,,鳥
22295,黎,lê,,黍
22296,儒,jû/lû,,人
22297,儘,tsín,,人
22298,儘,tsīn,,人
22299,劑,tse,俗,刀
22300,劑,tsè,,刀
22301,勳,hun,,力
22302,叡,juē/luē,,又
22303,噤,khiūnn,替,口
22304,噪,tshò,替,口
22305,噭,kiàu,替,口
22306,噷,hm̍h,替,口
22307,噹,tang,替,口
22308,圜,huân,,囗
22309,墾,khún,,土
22310,壁,pik,文,土
22311,壇,tân,文,土
22312,奮,hùn,,大
22313,導,tō,,寸
22314,徼,khiò,替,彳
22315,憑,pîng,文,心
22316,憶,ik,,心
22317,憾,hām,,心
22318,懊,àu,,心
22319,擁,ióng,,手
22320,擅,siān,,手
22321,操,tshò,,手
22323,曆,la̍h,白,日
22324,曆,li̍k,文,日
22325,曉,hiáu,,日
22326,樵,tsiâu,,木
22327,樸,phok,文,木
22328,樹,sū,文,木
22329,樺,huâ,,木
22330,樺,huā,,木
22331,橂,tīng,替,木
22332,橄,kám,文,木
22333,橄,kan,文,木
22334,橄,kann,白,木
22335,橋,kiâu,文,木
22336,橐,lak,替,木
22337,機,ki,文,木
22338,機,kui,白,木
22339,橫,hîng,文,木
22340,歷,li̍k,,止
22341,澡,tsó,,水
22342,澤,ti̍k,,水
22343,澳,ò,,水
22344,澳,ù,,水
22345,濁,ta̍k,白,水
22346,濁,to̍k,文,水
22347,濃,lông,,水
22348,燃,jiân/liân,文,火
22349,燄,iām,,火
22350,燕,iàn,文,火
22351,獨,ta̍k,白,犬
22352,獨,to̍k,文,犬
22353,璞,phok,,玉
22354,瓢,phiô,,瓜
22355,瘰,luì,替,疒
22356,瘼,mo̍oh,替,疒
22357,磚,tsuan,文,石
22358,磟,la̍k,,石
22359,磨,môo,文,石
22360,禦,gū,,示
22361,穌,soo,,禾
22362,窵,tiàu,,穴
22363,窸,si,替,穴
22364,窸,sī,替,穴
22365,窸,si̍h,替,穴
22366,窺,khui,,穴
22367,築,tio̍k,,竹
22368,篤,táu,替,竹
22369,篤,tauh,替,竹
22370,篤,tok,,竹
22371,縐,tsò,,糸
22372,縒,tsua̍h,替,糸
22373,翰,hān,,羽
22374,翱,kō,替,羽
22375,膩,jī/lī,,肉
22377,艙,tshng,白,舟
22378,艙,tshong,文,舟
22379,蕃,huan,,艸
22380,蕉,tsiau,文,艸
22381,蕉,tsio,白,艸
22382,蕎,giō,替,艸
22383,蕘,giô,替,艸
22384,蕨,kueh,替,艸
22385,蕩,tn̄g,白,艸
22386,蕩,tōng,文,艸
22387,蕭,siau,文,艸
22388,蕭,sio,白,艸
22389,融,hiông,,虫
22390,融,iông,,虫
22391,螕,pi,替,虫
22392,螟,bîng,,虫
22393,螢,îng,,虫
22394,螢,hîng,,虫
22395,衡,hîng,,行
22396,褥,jio̍k/lio̍k,,衣
22397,褥,lio̍k,,衣
22398,親,tshenn/tshinn,白,見
22399,觱,pi,,角
22400,諜,tia̍p,,言
22401,諦,tè,,言
22402,諧,hâi,,言
22403,諭,jū/lū,,言
22404,諳,am,,言
22405,諾,lo̍k,,言
22406,謀,bôo,,言
22407,謂,uī,,言
22408,謔,giok,,言
22409,豫,ū,,豕
22410,貓,bâ,,豸
22411,賴,nāi,文,貝
22412,踴,ióng,,足
22413,輯,tsi̍p,文,車
22414,輯,tship,白,車
22415,輻,hok,,車
22416,辨,piān,,辛
22417,遲,tî,,辵
22418,遵,tsun,,辵
22419,遺,uî,,辵
22420,遼,liâu,,辵
22421,醒,síng,文,酉
22422,鋼,kong,文,金
22423,錄,lio̍k,文,金
22424,錄,li̍k,白,金
22425,錐,tsui,,金
22426,錠,tiānn,白,金
22427,錠,tīng,文,金
22428,錢,tsiân,文,金
22429,錢,tshiân,俗,金
22430,錦,gím,俗,金
22431,錦,kím,,金
22432,錦,gìm,替,金
22433,錫,sik,文,金
22434,錯,tshò,白,金
22435,錯,tshok,文,金
22436,閻,giâm,,門
22437,隧,suī,,阜
22438,霎,sap,,雨
22439,霎,tiap,替,雨
22440,頭,thiô,文,頁
22441,頭,thôo,文,頁
22442,頸,kún,替,頁
22443,頸,kíng,,頁
22444,頹,tuê,,頁
22445,頻,pîn,,頁
22446,餐,tshan,,食
22447,餞,tsiàn,,食
22448,駱,lo̍k,,馬
22449,骸,hâi,,骨
22450,骿,phiann,替,骨
22451,魽,kam,替,魚
22452,鮑,pau,俗,魚
22453,鮑,pāu,,魚
22454,鮕,koo,,魚
22455,鴒,līng,替,鳥
22456,鴛,uan,,鳥
22457,鴞,hio̍h,替,鳥
22458,鴟,tshi,,鳥
22459,鴟,lāi,替,鳥
22460,鴣,koo,,鳥
22461,鴦,iong,文,鳥
22462,鴦,iunn,白,鳥
22463,默,bi̍k,,黑
22464,龍,gîng,白,龍
22465,龍,long,替,龍
22466,龜,kui,文,龜
22467,償,sióng,俗,人
22468,償,siông,,人
22469,儡,lé,,人
22470,優,iu,,人
22471,儲,tû,,人
22472,勵,lē,,力
22473,嚇,hiannh,白,口
22474,壓,ap,文,土
22475,壕,hô,,土
22476,嬭,lé,替,女
22477,嬰,enn/inn,白,女
22478,嬰,ing,文,女
22479,嬰,ìnn,替,女
22480,嶺,líng,文,山
22481,嶼,sū,,山
22482,嶽,ga̍k,,山
22483,彌,mí,俗,弓
22484,彌,nî,,弓
